Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
AZIN1	ENST00000337198.5	antizyme inhibitor 1 	2287	1	0	0	1	0	hsa-miR-4253				-0.01	-0.16	N/A
COA5	ENST00000328709.3	cytochrome c oxidase assembly factor 5 	72	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.33	N/A
TCIRG1	ENST00000265686.3	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 	2756	2	1	1	0	0	hsa-miR-4253				-0.01	-0.30	N/A
RNF19B	ENST00000356990.5	ring finger protein 19B 	45	1	0	1	0	1	hsa-miR-6862-5p				-0.01	-0.24	N/A
KIAA1919	ENST00000368847.4	KIAA1919 	73	1	1	0	0	1	hsa-miR-4253				-0.01	-0.19	N/A
ABCB8	ENST00000356058.4	ATP-binding cassette, sub-family B (MDR/TAP), member 8 	199	1	0	0	1	1	hsa-miR-4253				-0.01	-0.02	N/A
LSAMP	ENST00000490035.2	limbic system-associated membrane protein 	19	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.05	N/A
BDNF	ENST00000439476.2	brain-derived neurotrophic factor 	2696	1	0	0	1	0	hsa-miR-4253				-0.01	-0.12	N/A
FBXW2	ENST00000608872.1	F-box and WD repeat domain containing 2 	227	1	0	0	1	0	hsa-miR-4253				-0.01	-0.11	N/A
TNIK	ENST00000436636.2	TRAF2 and NCK interacting kinase 	106	1	1	0	0	1	hsa-miR-4253				-0.01	-0.12	N/A
RPAP2	ENST00000610020.1	RNA polymerase II associated protein 2 	222	4	0	2	2	4	hsa-miR-4253				-0.01	-0.53	N/A
SLC33A1	ENST00000392845.3	solute carrier family 33 (acetyl-CoA transporter), member 1 	145	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.04	N/A
KCNK5	ENST00000359534.3	potassium channel, subfamily K, member 5 	143	1	1	0	0	2	hsa-miR-4253				-0.01	-0.17	N/A
PCSK9	ENST00000302118.5	proprotein convertase subtilisin/kexin type 9 	2345	1	1	0	0	2	hsa-miR-4253				-0.01	-0.15	N/A
FDX1	ENST00000260270.2	ferredoxin 1 	510	1	0	0	1	0	hsa-miR-4253				-0.01	-0.05	N/A
DCAF13	ENST00000297579.5	DDB1 and CUL4 associated factor 13 	141	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.18	N/A
MRPS30	ENST00000507110.1	mitochondrial ribosomal protein S30 	4883	1	0	1	0	0	hsa-miR-4253				-0.01	-0.12	N/A
LSM3	ENST00000306024.3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae) 	304	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.23	N/A
STX1B	ENST00000215095.5	syntaxin 1B 	26	1	0	1	0	0	hsa-miR-4253				-0.01	-0.06	N/A
CLYBL	ENST00000376355.3	citrate lyase beta like 	108	1	0	1	0	1	hsa-miR-6862-5p				-0.01	-0.27	N/A
VPS18	ENST00000220509.5	vacuolar protein sorting 18 homolog (S. cerevisiae) 	295	3	0	2	1	0	hsa-miR-6862-5p				-0.01	-0.25	N/A
TMX1	ENST00000457354.2	thioredoxin-related transmembrane protein 1 	3176	1	0	1	0	0	hsa-miR-4253				-0.01	-0.09	N/A
MRPS14	ENST00000476371.1	mitochondrial ribosomal protein S14 	2140	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.34	N/A
C12orf52	ENST00000548278.1	chromosome 12 open reading frame 52 	1319	1	0	1	0	0	hsa-miR-4253				-0.01	-0.10	N/A
CYP27B1	ENST00000228606.4	cytochrome P450, family 27, subfamily B, polypeptide 1 	11	1	0	0	1	0	hsa-miR-4253				-0.01	-0.04	N/A
CYTH2	ENST00000427476.1	cytohesin 2 	383	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.07	N/A
WDR5B	ENST00000330689.4	WD repeat domain 5B 	23	1	0	1	0	0	hsa-miR-4253				-0.01	-0.12	N/A
RPSAP58	ENST00000496398.1	ribosomal protein SA pseudogene 58 	70	1	1	0	0	0	hsa-miR-4253				-0.01	-0.39	N/A
CNKSR3	ENST00000607772.1	CNKSR family member 3 	567	2	1	0	1	3	hsa-miR-4253				-0.01	-0.15	N/A
FADS1	ENST00000350997.7	fatty acid desaturase 1 	1170	1	0	0	1	1	hsa-miR-4253				-0.01	-0.04	N/A
OTUD7B	ENST00000369135.4	OTU domain containing 7B 	299	1	0	1	0	0	hsa-miR-4253				-0.01	-0.09	N/A
GNB1L	ENST00000329517.6	guanine nucleotide binding protein (G protein), beta polypeptide 1-like 	210	2	1	1	0	0	hsa-miR-4253				-0.01	-0.56	N/A
C16orf87	ENST00000394806.2	chromosome 16 open reading frame 87 	95	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.10	N/A
C9orf91	ENST00000374049.4	chromosome 9 open reading frame 91 	151	2	1	0	1	0	hsa-miR-6862-5p				-0.01	-0.38	N/A
MYT1	ENST00000328439.1	myelin transcription factor 1 	12	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
INO80D	ENST00000403263.1	INO80 complex subunit D 	5	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.01	N/A
PPFIBP1	ENST00000318304.8	PTPRF interacting protein, binding protein 1 (liprin beta 1) 	341	1	0	1	0	0	hsa-miR-4253				-0.01	-0.02	N/A
ADRBK2	ENST00000324198.6	adrenergic, beta, receptor kinase 2 	215	1	1	0	0	0	hsa-miR-4253				-0.01	-0.13	N/A
CENPA	ENST00000335756.4	centromere protein A 	360	1	0	1	0	0	hsa-miR-4253				-0.01	-0.18	N/A
ANGEL1	ENST00000251089.2	angel homolog 1 (Drosophila) 	299	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.32	N/A
PAK1IP1	ENST00000379568.3	PAK1 interacting protein 1 	135	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.17	N/A
ISCA2	ENST00000554924.1	iron-sulfur cluster assembly 2 	135	2	0	0	2	0	hsa-miR-6862-5p				-0.01	-0.34	N/A
CDK18	ENST00000360066.2	cyclin-dependent kinase 18 	262	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
ELAVL1	ENST00000407627.2	ELAV like RNA binding protein 1 	2812	2	1	0	1	0	hsa-miR-6862-5p				-0.01	-0.32	N/A
SLC35B1	ENST00000240333.6	solute carrier family 35, member B1 	119	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.28	N/A
KIAA0368	ENST00000338205.5	KIAA0368 	57	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.05	N/A
MESDC2	ENST00000261758.4	mesoderm development candidate 2 	1433	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.11	N/A
DZIP1	ENST00000347108.3	DAZ interacting zinc finger protein 1 	360	1	0	0	1	1	hsa-miR-4253				-0.01	-0.17	N/A
NF1	ENST00000358273.4	neurofibromin 1 	161	1	0	1	0	0	hsa-miR-4253				-0.01	-0.02	N/A
CAPN7	ENST00000253693.2	calpain 7 	76	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.14	N/A
HIF1AN	ENST00000299163.6	hypoxia inducible factor 1, alpha subunit inhibitor 	1545	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.03	N/A
CCNY	ENST00000374706.1	cyclin Y 	672	1	1	0	0	0	hsa-miR-4253				-0.01	-0.29	N/A
ZDHHC21	ENST00000380916.4	zinc finger, DHHC-type containing 21 	196	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.10	N/A
UBXN11	ENST00000314675.7	UBX domain protein 11 	94	1	0	1	0	0	hsa-miR-4253				-0.01	-0.21	N/A
TMEM98	ENST00000579849.1	transmembrane protein 98 	98	1	0	0	1	0	hsa-miR-4253				-0.01	-0.21	N/A
CHML	ENST00000366553.1	choroideremia-like (Rab escort protein 2) 	140	2	0	1	1	0	hsa-miR-6862-5p				-0.01	-0.17	N/A
MICA	ENST00000449934.2	MHC class I polypeptide-related sequence A 	742	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.24	N/A
PPIP5K2	ENST00000321521.9	diphosphoinositol pentakisphosphate kinase 2 	203	2	0	2	0	1	hsa-miR-6862-5p				-0.01	-0.17	N/A
WIPI2	ENST00000288828.4	WD repeat domain, phosphoinositide interacting 2 	1038	1	1	0	0	1	hsa-miR-6862-5p				-0.01	-0.33	N/A
TSPAN14	ENST00000429989.3	tetraspanin 14 	239	1	0	1	0	2	hsa-miR-4253				-0.01	-0.14	N/A
MOB3B	ENST00000262244.5	MOB kinase activator 3B 	52	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.02	N/A
IFRG15	ENST00000553856.1	Homo sapiens torsin A interacting protein 2 (TOR1AIP2), transcript variant 1, mRNA. 	482	1	1	0	0	0	hsa-miR-4253				-0.01	-0.30	N/A
SCN8A	ENST00000354534.6	sodium channel, voltage gated, type VIII, alpha subunit 	44	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
FAIM2	ENST00000320634.3	Fas apoptotic inhibitory molecule 2 	5	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
VANGL2	ENST00000368061.2	VANGL planar cell polarity protein 2 	560	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
PLEKHG4B	ENST00000283426.6	pleckstrin homology domain containing, family G (with RhoGef domain) member 4B 	5	1	0	0	1	1	hsa-miR-4253				-0.01	-0.01	N/A
PTPRT	ENST00000373187.1	protein tyrosine phosphatase, receptor type, T 	5	1	0	0	1	1	hsa-miR-4253				-0.01	-0.01	N/A
DRG1	ENST00000331457.4	developmentally regulated GTP binding protein 1 	1478	1	0	1	0	1	hsa-miR-4253				-0.01	-0.11	N/A
CLN8	ENST00000331222.4	ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation) 	122	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.16	N/A
ODF2L	ENST00000370566.3	outer dense fiber of sperm tails 2-like 	149	2	0	1	1	0	hsa-miR-6862-5p				-0.01	-0.24	N/A
TRPM2	ENST00000300482.5	transient receptor potential cation channel, subfamily M, member 2 	60	2	0	1	1	0	hsa-miR-6862-5p				-0.01	-0.12	N/A
KCNK1	ENST00000366621.3	potassium channel, subfamily K, member 1 	410	1	0	1	0	2	hsa-miR-6862-5p				-0.01	-0.22	N/A
POMT2	ENST00000261534.4	protein-O-mannosyltransferase 2 	526	2	1	1	0	0	hsa-miR-6862-5p				-0.01	-0.31	N/A
GFRA1	ENST00000439649.3	GDNF family receptor alpha 1 	69	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.14	N/A
CRTC1	ENST00000338797.6	CREB regulated transcription coactivator 1 	322	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
OPA1	ENST00000392438.3	optic atrophy 1 (autosomal dominant) 	962	1	0	1	0	0	hsa-miR-4253				-0.01	-0.02	N/A
SAR1B	ENST00000402673.2	SAR1 homolog B (S. cerevisiae) 	1404	3	1	2	0	0	hsa-miR-4253				-0.01	-0.33	N/A
ARSG	ENST00000448504.2	arylsulfatase G 	73	1	1	0	0	0	hsa-miR-4253				-0.01	-0.23	N/A
GPKOW	ENST00000156109.5	G patch domain and KOW motifs 	420	2	1	1	0	1	hsa-miR-4253				-0.01	-0.29	N/A
GTPBP10	ENST00000222511.6	GTP-binding protein 10 (putative) 	489	1	0	0	1	0	hsa-miR-4253				-0.01	-0.18	N/A
B4GALT7	ENST00000029410.5	xylosylprotein beta 1,4-galactosyltransferase, polypeptide 7 	2968	1	0	0	1	1	hsa-miR-4253				-0.01	-0.13	N/A
MAPKAPK5	ENST00000550735.2	mitogen-activated protein kinase-activated protein kinase 5 	573	2	0	2	0	2	hsa-miR-4253				-0.01	-0.32	N/A
LYRM4	ENST00000330636.4	LYR motif containing 4 	796	2	2	0	0	0	hsa-miR-4253				-0.01	-0.83	N/A
LRP3	ENST00000253193.7	low density lipoprotein receptor-related protein 3 	135	1	0	1	0	0	hsa-miR-4253				-0.01	-0.14	N/A
ORAI2	ENST00000356387.2	ORAI calcium release-activated calcium modulator 2 	217	3	2	1	0	1	hsa-miR-4253				-0.01	-0.48	N/A
NDUFC1	ENST00000394228.1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa 	84	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.18	N/A
POP4	ENST00000221770.3	processing of precursor 4, ribonuclease P/MRP subunit (S. cerevisiae) 	985	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.29	N/A
C2orf68	ENST00000306336.5	chromosome 2 open reading frame 68 	565	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.33	N/A
LPAR2	ENST00000586703.1	lysophosphatidic acid receptor 2 	45	2	1	0	1	0	hsa-miR-6862-5p				-0.01	-0.20	N/A
TSFM	ENST00000540550.1	Ts translation elongation factor, mitochondrial 	1340	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.31	N/A
PCNP	ENST00000296024.5	PEST proteolytic signal containing nuclear protein 	944	1	1	0	0	0	hsa-miR-4253				-0.01	-0.31	N/A
GTDC1	ENST00000392869.2	glycosyltransferase-like domain containing 1 	241	1	0	1	0	3	hsa-miR-4253				-0.01	-0.23	N/A
PGBD1	ENST00000259883.3	piggyBac transposable element derived 1 	452	1	1	0	0	0	hsa-miR-4253				-0.01	-0.23	N/A
ALG9	ENST00000531154.1	ALG9, alpha-1,2-mannosyltransferase 	586	1	1	0	0	0	hsa-miR-4253				-0.01	-0.23	N/A
ERCC6L2	ENST00000407474.3	excision repair cross-complementing rodent repair deficiency, complementation group 6-like 2 	118	1	1	0	0	0	hsa-miR-4253				-0.01	-0.15	N/A
RGS9BP	ENST00000334176.3	regulator of G protein signaling 9 binding protein 	13	2	0	2	0	0	hsa-miR-4253				-0.01	-0.16	N/A
RPL32	ENST00000429711.2	ribosomal protein L32 	2274	1	0	0	1	0	hsa-miR-4253				-0.01	-0.16	N/A
ABCG1	ENST00000398457.2	ATP-binding cassette, sub-family G (WHITE), member 1 	64	1	1	0	0	1	hsa-miR-6862-5p				-0.01	-0.18	N/A
IP6K1	ENST00000468463.1	inositol hexakisphosphate kinase 1 	406	1	0	1	0	0	hsa-miR-4253				-0.01	-0.20	N/A
RIF1	ENST00000243326.5	RAP1 interacting factor homolog (yeast) 	213	1	0	1	0	1	hsa-miR-6862-5p				-0.01	-0.07	N/A
MAPK8	ENST00000374182.3	mitogen-activated protein kinase 8 	227	2	0	2	0	0	hsa-miR-6862-5p				-0.01	-0.45	N/A
ARHGEF12	ENST00000397843.2	Rho guanine nucleotide exchange factor (GEF) 12 	815	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
WDFY2	ENST00000298125.5	WD repeat and FYVE domain containing 2 	85	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.02	N/A
PHKG2	ENST00000563588.1	phosphorylase kinase, gamma 2 (testis) 	283	1	0	0	1	1	hsa-miR-4253				-0.01	-0.20	N/A
C10orf76	ENST00000370033.4	chromosome 10 open reading frame 76 	273	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.13	N/A
RPS14	ENST00000401695.3	ribosomal protein S14 	2353	1	0	0	1	0	hsa-miR-4253				-0.01	-0.20	N/A
ATP5A1	ENST00000282050.2	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle 	690	2	0	2	0	0	hsa-miR-4253				-0.01	-0.23	N/A
BRWD1	ENST00000342449.3	bromodomain and WD repeat domain containing 1 	96	1	0	0	1	0	hsa-miR-4253				-0.01	-0.02	N/A
DNTTIP2	ENST00000436063.2	deoxynucleotidyltransferase, terminal, interacting protein 2 	599	3	1	1	1	1	hsa-miR-6862-5p				-0.01	-0.38	N/A
NPAT	ENST00000278612.8	nuclear protein, ataxia-telangiectasia locus 	163	1	0	0	1	0	hsa-miR-4253				-0.01	-0.07	N/A
ANKRD9	ENST00000559651.1	ankyrin repeat domain 9 	766	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.09	N/A
PELP1	ENST00000574876.1	proline, glutamate and leucine rich protein 1 	266	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.11	N/A
CD59	ENST00000395850.3	CD59 molecule, complement regulatory protein 	19017	1	1	0	0	0	hsa-miR-4253				-0.01	-0.34	N/A
ZBTB11	ENST00000312938.4	zinc finger and BTB domain containing 11 	179	1	1	0	0	0	hsa-miR-4253				-0.01	-0.33	N/A
PDIA3	ENST00000300289.5	protein disulfide isomerase family A, member 3 	884	1	0	1	0	1	hsa-miR-6862-5p				-0.01	-0.17	N/A
ELP2	ENST00000358232.6	elongator acetyltransferase complex subunit 2 	845	2	0	0	2	1	hsa-miR-6862-5p				-0.01	-0.21	N/A
PML	ENST00000565898.1	promyelocytic leukemia 	83	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.14	N/A
SEC14L2	ENST00000312932.9	SEC14-like 2 (S. cerevisiae) 	187	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.11	N/A
TLR4	ENST00000355622.6	toll-like receptor 4 	47	2	0	1	1	1	hsa-miR-4253				-0.01	-0.05	N/A
TBC1D19	ENST00000264866.4	TBC1 domain family, member 19 	77	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.13	N/A
ERCC6L	ENST00000373657.1	excision repair cross-complementing rodent repair deficiency, complementation group 6-like 	82	2	0	1	1	0	hsa-miR-4253				-0.01	-0.13	N/A
TFCP2L1	ENST00000263707.5	transcription factor CP2-like 1 	36	2	0	2	0	0	hsa-miR-4253				-0.01	-0.06	N/A
TMEM55A	ENST00000285419.3	transmembrane protein 55A 	151	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.12	N/A
BTD	ENST00000303498.5	biotinidase 	183	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
RNF20	ENST00000389120.3	ring finger protein 20, E3 ubiquitin protein ligase 	772	1	1	0	0	0	hsa-miR-4253				-0.01	-0.11	N/A
CSRP2BP	ENST00000435364.3	CSRP2 binding protein 	408	1	1	0	0	0	hsa-miR-4253				-0.01	-0.37	N/A
LRP12	ENST00000424843.2	low density lipoprotein receptor-related protein 12 	378	1	0	1	0	1	hsa-miR-6862-5p				-0.01	-0.27	N/A
FXR1	ENST00000357559.4	fragile X mental retardation, autosomal homolog 1 	434	1	0	0	1	0	hsa-miR-4253				-0.01	-0.14	N/A
ETV7	ENST00000340181.4	ets variant 7 	8	1	0	1	0	0	hsa-miR-4253				-0.01	-0.02	N/A
VEGFC	ENST00000280193.2	vascular endothelial growth factor C 	267	1	0	1	0	0	hsa-miR-4253				-0.01	-0.11	N/A
NSUN4	ENST00000474844.1	NOP2/Sun domain family, member 4 	422	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.14	N/A
KIAA0101	ENST00000558008.1	KIAA0101 	6821	2	1	1	0	0	hsa-miR-4253				-0.01	-0.54	N/A
TPR	ENST00000367478.4	translocated promoter region, nuclear basket protein 	529	1	0	0	1	0	hsa-miR-4253				-0.01	-0.19	N/A
CGRRF1	ENST00000216420.7	cell growth regulator with ring finger domain 1 	138	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.39	N/A
DBNL	ENST00000494774.1	drebrin-like 	1802	2	1	1	0	1	hsa-miR-6862-5p				-0.01	-0.40	N/A
POLR1E	ENST00000377798.4	polymerase (RNA) I polypeptide E, 53kDa 	540	1	1	0	0	1	hsa-miR-4253				-0.01	-0.23	N/A
SIKE1	ENST00000369528.5	suppressor of IKBKE 1 	281	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.08	N/A
KHK	ENST00000260598.5	ketohexokinase (fructokinase) 	745	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.25	N/A
SLC30A5	ENST00000396591.3	solute carrier family 30 (zinc transporter), member 5 	677	2	1	0	1	0	hsa-miR-6862-5p				-0.01	-0.68	N/A
HOOK3	ENST00000307602.4	hook microtubule-tethering protein 3 	403	1	1	0	0	1	hsa-miR-4253				-0.01	-0.03	N/A
METRN	ENST00000568223.2	meteorin, glial cell differentiation regulator 	57	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.08	N/A
MON2	ENST00000546600.1	MON2 homolog (S. cerevisiae) 	784	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.13	N/A
MTO1	ENST00000498286.1	mitochondrial tRNA translation optimization 1 	263	2	2	0	0	3	hsa-miR-4253				-0.01	-0.43	N/A
THUMPD3	ENST00000345094.3	THUMP domain containing 3 	445	1	1	0	0	0	hsa-miR-6862-5p				-0.01	-0.23	N/A
COMTD1	ENST00000372538.3	catechol-O-methyltransferase domain containing 1 	138	2	1	1	0	0	hsa-miR-6862-5p				-0.01	-0.50	N/A
ANKIB1	ENST00000265742.3	ankyrin repeat and IBR domain containing 1 	127	1	0	1	0	0	hsa-miR-4253				-0.01	-0.06	N/A
KCTD10	ENST00000228495.6	potassium channel tetramerization domain containing 10 	147	1	1	0	0	0	hsa-miR-4253				-0.01	-0.22	N/A
ZNF555	ENST00000334241.4	zinc finger protein 555 	64	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.09	N/A
IBA57	ENST00000366711.3	IBA57, iron-sulfur cluster assembly homolog (S. cerevisiae) 	66	2	0	2	0	0	hsa-miR-4253				-0.01	-0.04	N/A
ALDH6A1	ENST00000553458.1	aldehyde dehydrogenase 6 family, member A1 	196	2	0	1	1	0	hsa-miR-6862-5p				-0.01	-0.19	N/A
ZNF678	ENST00000343776.5	zinc finger protein 678 	89	1	1	0	0	0	hsa-miR-4253				-0.01	-0.13	N/A
NOL10	ENST00000345985.3	nucleolar protein 10 	106	1	0	1	0	1	hsa-miR-4253				-0.01	-0.02	N/A
AKT1	ENST00000554581.1	v-akt murine thymoma viral oncogene homolog 1 	214	1	1	0	0	1	hsa-miR-6862-5p				-0.01	-0.35	N/A
PRR13	ENST00000549068.1	proline rich 13 	387	1	0	1	0	0	hsa-miR-4253				-0.01	-0.19	N/A
GINM1	ENST00000367419.5	glycoprotein integral membrane 1 	428	2	0	2	0	1	hsa-miR-4253				-0.01	-0.27	N/A
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.05	N/A
SUSD1	ENST00000374263.3	sushi domain containing 1 	68	2	0	1	1	0	hsa-miR-4253				-0.01	-0.06	N/A
SKP1	ENST00000353411.6	S-phase kinase-associated protein 1 	416	2	0	0	2	0	hsa-miR-4253				-0.01	-0.50	N/A
TOR1A	ENST00000351698.4	torsin family 1, member A (torsin A) 	2491	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.23	N/A
SESN3	ENST00000536441.1	sestrin 3 	260	1	0	0	1	1	hsa-miR-6862-5p				-0.01	-0.11	N/A
ABCD4	ENST00000356924.4	ATP-binding cassette, sub-family D (ALD), member 4 	134	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.19	N/A
POC1A	ENST00000296484.2	POC1 centriolar protein A 	1025	1	0	1	0	0	hsa-miR-4253				-0.01	-0.31	N/A
TMEM67	ENST00000453321.3	transmembrane protein 67 	219	1	1	0	0	0	hsa-miR-4253				-0.01	-0.19	N/A
EMC7	ENST00000256545.4	ER membrane protein complex subunit 7 	672	1	1	0	0	0	hsa-miR-4253				-0.01	-0.26	N/A
PXMP4	ENST00000344022.3	peroxisomal membrane protein 4, 24kDa 	158	2	0	1	1	0	hsa-miR-6862-5p				-0.01	-0.39	N/A
ARHGAP29	ENST00000260526.6	Rho GTPase activating protein 29 	451	1	1	0	0	1	hsa-miR-6862-5p				-0.01	-0.33	N/A
GTF2F2	ENST00000340473.6	general transcription factor IIF, polypeptide 2, 30kDa 	803	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.14	N/A
ZNF605	ENST00000360187.4	zinc finger protein 605 	147	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.20	N/A
MCAT	ENST00000327555.5	malonyl CoA:ACP acyltransferase (mitochondrial) 	133	1	0	1	0	0	hsa-miR-4253				-0.01	-0.20	N/A
SLC16A7	ENST00000261187.4	solute carrier family 16 (monocarboxylate transporter), member 7 	73	1	0	1	0	0	hsa-miR-4253				-0.01	-0.02	N/A
MRPL42	ENST00000549982.1	mitochondrial ribosomal protein L42 	1172	1	0	0	1	0	hsa-miR-4253				-0.01	-0.19	N/A
NLE1	ENST00000586869.1	notchless homolog 1 (Drosophila) 	526	2	1	1	0	1	hsa-miR-6862-5p				-0.01	-0.41	N/A
FAF1	ENST00000396153.2	Fas (TNFRSF6) associated factor 1 	428	2	1	0	1	0	hsa-miR-6862-5p				-0.01	-0.20	N/A
ZNF559	ENST00000393883.2	zinc finger protein 559 	294	1	0	1	0	0	hsa-miR-6862-5p				-0.01	-0.20	N/A
PDCD6IP	ENST00000307296.3	programmed cell death 6 interacting protein 	6149	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.22	N/A
MYO1E	ENST00000288235.4	myosin IE 	198	2	0	0	2	0	hsa-miR-6862-5p				-0.01	-0.26	N/A
CHCHD5	ENST00000409719.1	coiled-coil-helix-coiled-coil-helix domain containing 5 	1577	1*	0	0	0	1	hsa-miR-4253				-0.01	-0.01	N/A
C14orf142	ENST00000306954.4	chromosome 14 open reading frame 142 	66	1	0	1	0	0	hsa-miR-4253				-0.01	-0.19	N/A
OCIAD2	ENST00000273860.4	OCIA domain containing 2 	344	1	1	0	0	0	hsa-miR-4253				-0.01	-0.48	N/A
ETFDH	ENST00000511912.1	electron-transferring-flavoprotein dehydrogenase 	117	1	0	0	1	0	hsa-miR-4253				-0.01	-0.14	N/A
TRMT5	ENST00000261249.6	tRNA methyltransferase 5 	192	1	1	0	0	0	hsa-miR-4253				-0.01	-0.08	N/A
LMOD1	ENST00000367288.4	leiomodin 1 (smooth muscle) 	148	1	1	0	0	0	hsa-miR-4253				-0.01	-0.18	N/A
LRPAP1	ENST00000500728.2	low density lipoprotein receptor-related protein associated protein 1 	1109	1	0	0	1	2	hsa-miR-4253				-0.01	-0.15	N/A
CALCRL	ENST00000392370.3	calcitonin receptor-like 	18	1	0	0	1	0	hsa-miR-6862-5p				-0.01	-0.13	N/A
SARDH	ENST00000371872.4	sarcosine dehydrogenase 	355	2	0	2	0	0	hsa-miR-4253				-0.01	-0.21	N/A
CCDC93	ENST00000376300.2	coiled-coil domain containing 93 	395	1	0	1	0	1	hsa-miR-4253				-0.01	-0.02	N/A
GSDMB	ENST00000360317.3	gasdermin B 	661	1	0	0	1	0	hsa-miR-4253				-0.01	-0.23	N/A
CLCC1	ENST00000356970.2	chloride channel CLIC-like 1 	849	2	2	0	0	0	hsa-miR-4253				-0.01	-0.47	N/A
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	0	1	0	hsa-miR-4253				-0.01	-0.01	N/A
CENPP	ENST00000375587.3	centromere protein P 	85	2	0	2	0	0	hsa-miR-4253				-0.01	-0.10	N/A
CCNDBP1	ENST00000300213.4	cyclin D-type binding-protein 1 	1136	1	1	0	0	0	hsa-miR-4253				-0.01	-0.44	N/A
SNRNP35	ENST00000526639.2	small nuclear ribonucleoprotein 35kDa (U11/U12) 	238	1	0	1	0	0	hsa-miR-4253				-0.01	-0.17	N/A
HAT1	ENST00000392584.1	histone acetyltransferase 1 	3017	1	1	0	0	0	hsa-miR-4253				-0.01	-0.25	N/A
FBXO44	ENST00000376770.1	F-box protein 44 	161	1	0	1	0	0	hsa-miR-4253				-0.01	-0.18	N/A
